rule,name,value
ruler_703_r,average,3.0204999999999997
ruler_704_lr,average,3.0204999999999997
ruler_704_lr-rev,average,3.0204999999999997
ruler_705_r,average,3.0204999999999997
ruler_706_r,average,3.0204999999999997
ruler_707_r,average,3.0204999999999997
ruler_708_r,average,3.0204999999999997
ruler_709_r,average,3.0204999999999997
ruler_710_lr,average,3.0204999999999997
ruler_710_lr-rev,average,3.0204999999999997
ruler_711_lr,average,3.0204999999999997
ruler_711_lr-rev,average,3.0204999999999997
ruler_712_lr,average,3.0204999999999997
ruler_712_lr-rev,average,3.0204999999999997
ruler_713_lr,average,3.0204999999999997
ruler_713_lr-rev,average,3.0204999999999997
ruler_714_lr,average,3.0204999999999997
ruler_714_lr-rev,average,3.0204999999999997
ruler_715_r,average,3.0204999999999997
ruler_716_r,average,3.0204999999999997
ruler_717_r,average,3.0204999999999997
ruler_718_r,average,3.0204999999999997
ruler_719_r,average,3.0204999999999997
ruler_720_r,average,3.0204999999999997
ruler_721_r,average,3.0204999999999997
ruler_722_r,average,3.0204999999999997
ruler_723_r,average,3.0204999999999997
ruler_724_r,average,3.0204999999999997
ruler_725_r,average,3.0204999999999997
ruler_726_r,average,3.0204999999999997
ruler_727_r,average,3.0204999999999997
ruler_728_r,average,3.0204999999999997
ruler_729_r,average,3.0204999999999997
ruler_730_r,average,3.0204999999999997
ruler_731_r,average,3.0204999999999997
ruler_732_r,average,3.0204999999999997
ruler_733_r,average,3.0204999999999997
ruler_734_r,average,3.0204999999999997
ruler_735_r,average,3.0204999999999997
ruler_736_r,average,3.0204999999999997
ruler_737_r,average,3.0204999999999997
ruler_738_r,average,3.0204999999999997
ruler_739_lr,average,3.0204999999999997
ruler_739_lr-rev,average,3.0204999999999997
ruler_740_r,average,3.0204999999999997
ruler_741_r,average,3.0204999999999997
ruler_742_r,average,3.0204999999999997
ruler_743_r,average,3.0204999999999997
ruler_744_r,average,3.0204999999999997
ruler_745_lr,average,3.0204999999999997
ruler_745_lr-rev,average,3.0204999999999997
ruler_746_r,average,3.0204999999999997
ruler_747_r,average,3.0204999999999997
ruler_748_lr,average,3.0204999999999997
ruler_748_lr-rev,average,3.0204999999999997
ruler_749_r,average,3.0204999999999997
ruler_750_r,average,3.0204999999999997
ruler_751_r,average,3.0204999999999997
ruler_752_lr,average,3.0204999999999997
ruler_752_lr-rev,average,3.0204999999999997
ruler_753_r,average,3.0204999999999997
ruler_754_r,average,3.0204999999999997
ruler_755_lr,average,3.0204999999999997
ruler_755_lr-rev,average,3.0204999999999997
ruler_756_r,average,3.0204999999999997
ruler_757_r,average,3.0204999999999997
ruler_758_lr,average,3.0204999999999997
ruler_758_lr-rev,average,3.0204999999999997
ruler_759_r,average,3.0204999999999997
ruler_760_lr,average,3.0204999999999997
ruler_760_lr-rev,average,3.0204999999999997
ruler_761_r,average,3.0204999999999997
ruler_762_r,average,3.0204999999999997
ruler_763_r,average,3.0204999999999997
ruler_764_r,average,3.0204999999999997
ruler_765_lr,average,3.0204999999999997
ruler_765_lr-rev,average,3.0204999999999997
ruler_766_lr,average,3.0204999999999997
ruler_766_lr-rev,average,3.0204999999999997
ruler_767_lr,average,3.0204999999999997
ruler_767_lr-rev,average,3.0204999999999997
ruler_768_r,average,3.0204999999999997
ruler_769_r,average,3.0204999999999997
ruler_770_r,average,3.0204999999999997
ruler_771_r,average,3.0204999999999997
ruler_772_r,average,3.0204999999999997
ruler_773_r,average,3.0204999999999997
ruler_774_r,average,3.0204999999999997
ruler_775_lr,average,3.0204999999999997
ruler_775_lr-rev,average,3.0204999999999997
ruler_776_r,average,3.0204999999999997
ruler_777_r,average,3.0204999999999997
ruler_778_lr,average,3.0204999999999997
ruler_778_lr-rev,average,3.0204999999999997
ruler_779_lr,average,2.026
ruler_779_lr-rev,average,2.026
ruler_780_lr,average,2.026
ruler_780_lr-rev,average,2.026
ruler_781_lr,average,2.026
ruler_781_lr-rev,average,2.026
ruler_782_lr,average,2.026
ruler_782_lr-rev,average,2.026
ruler_783_lr,average,2.026
ruler_783_lr-rev,average,2.026
ruler_784_lr,average,2.026
ruler_784_lr-rev,average,2.026
ruler_785_lr,average,2.026
ruler_785_lr-rev,average,2.026
ruler_786_lr,average,2.026
ruler_786_lr-rev,average,2.026
ruler_787_r,average,2.026
ruler_788_r,average,2.026
ruler_789_r,average,2.026
ruler_790_r,average,2.026
ruler_791_lr,average,2.026
ruler_791_lr-rev,average,2.026
ruler_792_r,average,2.026
ruler_793_r,average,2.026
ruler_794_r,average,2.026
ruler_795_r,average,2.026
ruler_796_lr,average,2.026
ruler_796_lr-rev,average,2.026
ruler_797_lr,average,2.026
ruler_797_lr-rev,average,2.026
ruler_798_lr,average,2.026
ruler_798_lr-rev,average,2.026
ruler_799_lr,average,2.026
ruler_799_lr-rev,average,2.026
ruler_800_lr,average,2.026
ruler_800_lr-rev,average,2.026
ruler_801_lr,average,2.026
ruler_801_lr-rev,average,2.026
ruler_802_r,average,2.026
ruler_803_r,average,2.026
ruler_804_lr,average,2.026
ruler_804_lr-rev,average,2.026
ruler_805_lr,average,2.026
ruler_805_lr-rev,average,2.026
ruler_806_r,average,2.026
ruler_807_r,average,2.026
ruler_808_r,average,2.026
ruler_809_r,average,2.026
ruler_810_r,average,2.026
ruler_811_r,average,2.026
ruler_812_lr,average,2.026
ruler_812_lr-rev,average,2.026
ruler_813_lr,average,2.026
ruler_813_lr-rev,average,2.026
ruler_814_r,average,2.026
ruler_815_r,average,2.026
ruler_816_lr,average,2.026
ruler_816_lr-rev,average,2.026
ruler_817_r,average,2.026
ruler_818_r,average,2.026
ruler_819_lr,average,2.026
ruler_819_lr-rev,average,2.026
ruler_820_r,average,2.026
ruler_821_r,average,2.026
ruler_822_r,average,2.026
ruler_823_r,average,2.026
ruler_824_lr,average,2.026
ruler_824_lr-rev,average,2.026
ruler_825_r,average,2.026
ruler_826_r,average,2.026
ruler_827_r,average,2.026
ruler_828_r,average,2.026
ruler_829_r,average,2.026
ruler_830_r,average,2.026
ruler_831_r,average,2.026
ruler_832_lr,average,2.026
ruler_832_lr-rev,average,2.026
ruler_833_r,average,2.026
ruler_834_lr,average,2.026
ruler_834_lr-rev,average,2.026
ruler_835_lr,average,2.026
ruler_835_lr-rev,average,2.026
ruler_836_r,average,2.026
ruler_837_r,average,2.026
ruler_838_r,average,2.026
ruler_839_r,average,2.026
ruler_840_r,average,2.026
ruler_841_r,average,2.026
ruler_842_lr,average,2.026
ruler_842_lr-rev,average,2.026
ruler_843_lr,average,2.026
ruler_843_lr-rev,average,2.026
ruler_844_lr,average,2.026
ruler_844_lr-rev,average,2.026
ruler_845_lr,average,2.026
ruler_845_lr-rev,average,2.026
ruler_846_lr,average,2.026
ruler_846_lr-rev,average,2.026
ruler_847_lr,average,2.026
ruler_847_lr-rev,average,2.026
ruler_848_r,average,2.026
ruler_849_r,average,2.026
ruler_850_r,average,2.026
ruler_851_r,average,2.026
ruler_852_r,average,2.026
ruler_853_r,average,2.026
ruler_854_lr,average,2.026
ruler_854_lr-rev,average,2.026
ruler_855_lr,average,2.026
ruler_855_lr-rev,average,2.026
ruler_856_r,average,2.026
ruler_857_r,average,2.026
ruler_858_r,average,2.026
ruler_859_r,average,2.026
ruler_860_r,average,2.026
ruler_861_r,average,2.026
ruler_862_r,average,2.026
ruler_863_lr,average,2.026
ruler_863_lr-rev,average,2.026
ruler_864_r,average,2.026
ruler_865_r,average,2.026
ruler_866_r,average,2.026
ruler_867_lr,average,2.026
ruler_867_lr-rev,average,2.026
ruler_868_r,average,2.026
ruler_869_lr,average,2.026
ruler_869_lr-rev,average,2.026
ruler_870_r,average,2.026
ruler_871_r,average,2.026
ruler_872_r,average,2.026
ruler_873_r,average,2.026
ruler_874_lr,average,2.026
ruler_874_lr-rev,average,2.026
ruler_875_r,average,2.026
ruler_876_lr,average,2.026
ruler_876_lr-rev,average,2.026
ruler_877_lr,average,2.026
ruler_877_lr-rev,average,2.026
ruler_878_lr,average,2.026
ruler_878_lr-rev,average,2.026
ruler_879_r,average,2.026
ruler_880_r,average,2.026
ruler_881_lr,average,2.026
ruler_881_lr-rev,average,2.026
ruler_882_r,average,2.026
ruler_883_r,average,2.026
ruler_884_r,average,2.026
ruler_885_r,average,2.026
ruler_886_r,average,2.026
ruler_887_r,average,2.026
ruler_888_r,average,2.026
ruler_889_r,average,2.026
ruler_890_r,average,2.026
ruler_891_r,average,2.026
ruler_892_r,average,2.026
ruler_893_r,average,2.026
ruler_894_r,average,2.026
ruler_895_r,average,2.026
ruler_896_r,average,2.026
ruler_897_r,average,2.026
ruler_898_r,average,2.026
ruler_899_r,average,2.026
ruler_900_r,average,2.026
ruler_901_r,average,2.026
ruler_902_r,average,2.026
ruler_903_r,average,2.026
ruler_904_r,average,2.026
ruler_905_r,average,2.026
ruler_906_r,average,2.026
ruler_907_lr,average,2.026
ruler_907_lr-rev,average,2.026
ruler_908_r,average,2.026
ruler_909_r,average,2.026
ruler_910_r,average,2.026
ruler_911_r,average,2.026
ruler_912_r,average,2.026
ruler_913_r,average,2.026
ruler_914_r,average,2.026
ruler_915_r,average,2.026
ruler_916_r,average,2.026
ruler_917_r,average,2.026
ruler_918_lr,average,2.026
ruler_918_lr-rev,average,2.026
ruler_919_lr,average,2.026
ruler_919_lr-rev,average,2.026
ruler_920_lr,average,2.026
ruler_920_lr-rev,average,2.026
ruler_921_r,average,2.026
ruler_922_r,average,2.026
ruler_923_r,average,2.026
ruler_924_lr,average,2.026
ruler_924_lr-rev,average,2.026
ruler_925_lr,average,2.026
ruler_925_lr-rev,average,2.026
ruler_926_lr,average,2.026
ruler_926_lr-rev,average,2.026
ruler_927_r,average,2.026
ruler_928_r,average,2.026
ruler_929_r,average,2.026
ruler_930_r,average,2.026
ruler_931_r,average,2.026
ruler_932_r,average,2.026
ruler_933_r,average,2.026
ruler_934_r,average,2.026
ruler_935_r,average,2.026
ruler_936_r,average,2.026
ruler_937_r,average,2.026
ruler_938_r,average,2.026
ruler_939_r,average,2.026
ruler_940_r,average,2.026
ruler_941_r,average,2.026
ruler_942_r,average,2.026
ruler_943_r,average,2.026
ruler_944_r,average,2.026
ruler_945_r,average,2.026
ruler_946_r,average,2.026
ruler_947_r,average,2.026
ruler_948_r,average,2.026
ruler_949_lr,average,2.026
ruler_949_lr-rev,average,2.026
ruler_950_r,average,2.026
ruler_951_r,average,2.026
ruler_952_r,average,2.026
ruler_953_r,average,2.026
ruler_954_r,average,2.026
ruler_955_r,average,2.026
ruler_956_r,average,2.026
ruler_957_r,average,2.026
ruler_958_r,average,2.026
ruler_959_r,average,2.026
ruler_960_r,average,2.026
ruler_961_r,average,2.026
ruler_962_r,average,2.026
ruler_963_r,average,2.026
ruler_964_r,average,2.026
ruler_965_r,average,2.026
ruler_966_lr,average,2.026
ruler_966_lr-rev,average,2.026
ruler_967_r,average,2.026
ruler_968_r,average,2.026
ruler_969_r,average,2.026
ruler_970_r,average,2.026
ruler_971_r,average,2.026
ruler_972_r,average,2.026
ruler_973_lr,average,2.026
ruler_973_lr-rev,average,2.026
ruler_974_lr,average,2.026
ruler_974_lr-rev,average,2.026
ruler_975_r,average,2.026
ruler_976_r,average,2.026
ruler_977_r,average,2.026
ruler_978_r,average,2.026
ruler_979_r,average,2.026
ruler_980_r,average,2.026
ruler_981_r,average,2.026
ruler_982_r,average,2.026
ruler_983_r,average,2.026
ruler_984_r,average,2.026
ruler_985_r,average,2.026
ruler_986_r,average,2.026
ruler_987_lr,average,2.026
ruler_987_lr-rev,average,2.026
ruler_988_r,average,2.026
ruler_989_r,average,2.026
ruler_990_r,average,2.026
ruler_991_lr,average,2.026
ruler_991_lr-rev,average,2.026
ruler_992_r,average,2.026
ruler_993_r,average,2.026
ruler_994_r,average,2.026
ruler_995_lr,average,2.026
ruler_995_lr-rev,average,2.026
ruler_996_r,average,2.026
ruler_997_lr,average,2.026
ruler_997_lr-rev,average,2.026
ruler_998_r,average,2.026
ruler_999_lr,average,2.026
ruler_999_lr-rev,average,2.026
ruler_1000_r,average,2.026
ruler_1001_r,average,2.026
ruler_1002_r,average,2.026
ruler_1003_lr,average,2.026
ruler_1003_lr-rev,average,2.026
ruler_1004_r,average,2.026
ruler_1005_r,average,2.026
ruler_1006_r,average,2.026
ruler_1007_r,average,2.026
ruler_1008_r,average,2.026
ruler_1009_lr,average,2.026
ruler_1009_lr-rev,average,2.026
ruler_1010_r,average,2.026
ruler_1011_r,average,2.026
ruler_1012_r,average,2.026
ruler_1013_lr,average,2.026
ruler_1013_lr-rev,average,2.026
ruler_1014_r,average,2.026
ruler_1015_lr,average,2.026
ruler_1015_lr-rev,average,2.026
ruler_1016_r,average,2.026
ruler_1017_r,average,2.026
ruler_1018_r,average,2.026
ruler_1019_lr,average,2.026
ruler_1019_lr-rev,average,2.026
ruler_1020_r,average,2.026
ruler_1021_lr,average,2.026
ruler_1021_lr-rev,average,2.026
ruler_1022_lr,average,2.026
ruler_1022_lr-rev,average,2.026
ruler_1023_r,average,2.026
ruler_1024_r,average,2.026
ruler_1025_r,average,2.026
ruler_1026_lr,average,2.026
ruler_1026_lr-rev,average,2.026
ruler_1027_r,average,2.026
ruler_1028_lr,average,2.026
ruler_1028_lr-rev,average,2.026
ruler_1029_lr,average,2.026
ruler_1029_lr-rev,average,2.026
ruler_1030_r,average,2.026
ruler_1031_r,average,2.026
ruler_1032_r,average,2.026
ruler_1033_r,average,2.026
ruler_1034_lr,average,2.026
ruler_1034_lr-rev,average,2.026
ruler_1035_r,average,2.026
ruler_1036_r,average,2.026
ruler_1037_r,average,2.026
ruler_1038_r,average,2.026
ruler_1039_r,average,2.026
ruler_1040_r,average,2.026
ruler_1041_lr,average,2.026
ruler_1041_lr-rev,average,2.026
ruler_1042_lr,average,2.026
ruler_1042_lr-rev,average,2.026
ruler_1043_r,average,2.026
ruler_1044_r,average,2.026
ruler_1045_r,average,2.026
ruler_1046_r,average,2.026
ruler_1047_lr,average,2.026
ruler_1047_lr-rev,average,2.026
ruler_1048_lr,average,2.026
ruler_1048_lr-rev,average,2.026
ruler_1049_r,average,2.026
ruler_1050_r,average,2.026
ruler_1051_lr,average,2.026
ruler_1051_lr-rev,average,2.026
ruler_1052_r,average,2.026
ruler_1053_r,average,2.026
ruler_1054_lr,average,2.026
ruler_1054_lr-rev,average,2.026
ruler_1055_lr,average,2.026
ruler_1055_lr-rev,average,2.026
ruler_1056_r,average,2.026
ruler_1057_r,average,2.026
ruler_1058_lr,average,2.026
ruler_1058_lr-rev,average,2.026
ruler_1059_lr,average,2.026
ruler_1059_lr-rev,average,2.026
ruler_1060_lr,average,2.026
ruler_1060_lr-rev,average,2.026
ruler_1061_lr,average,2.026
ruler_1061_lr-rev,average,2.026
ruler_1062_lr,average,2.026
ruler_1062_lr-rev,average,2.026
ruler_1063_lr,average,2.026
ruler_1063_lr-rev,average,2.026
ruler_1064_lr,average,2.026
ruler_1064_lr-rev,average,2.026
ruler_1065_lr,average,2.026
ruler_1065_lr-rev,average,2.026
ruler_1066_lr,average,2.026
ruler_1066_lr-rev,average,2.026
ruler_1067_lr,average,2.026
ruler_1067_lr-rev,average,2.026
ruler_1068_lr,average,2.026
ruler_1068_lr-rev,average,2.026
ruler_1069_lr,average,2.026
ruler_1069_lr-rev,average,2.026
ruler_1070_lr,average,2.026
ruler_1070_lr-rev,average,2.026
ruler_1071_r,average,2.026
ruler_1072_lr,average,2.026
ruler_1072_lr-rev,average,2.026
ruler_1073_r,average,2.026
ruler_1074_r,average,2.026
ruler_1075_lr,average,2.026
ruler_1075_lr-rev,average,2.026
ruler_1076_lr,average,2.026
ruler_1076_lr-rev,average,2.026
ruler_1077_lr,average,2.026
ruler_1077_lr-rev,average,2.026
ruler_1078_lr,average,2.026
ruler_1078_lr-rev,average,2.026
ruler_1079_lr,average,2.026
ruler_1079_lr-rev,average,2.026
ruler_1080_lr,average,2.026
ruler_1080_lr-rev,average,2.026
ruler_1081_r,average,2.026
ruler_1082_lr,average,2.026
ruler_1082_lr-rev,average,2.026
ruler_1083_lr,average,2.026
ruler_1083_lr-rev,average,2.026
ruler_1084_lr,average,2.026
ruler_1084_lr-rev,average,2.026
ruler_1085_lr,average,2.026
ruler_1085_lr-rev,average,2.026
ruler_1086_lr,average,2.026
ruler_1086_lr-rev,average,2.026
ruler_1087_lr,average,2.026
ruler_1087_lr-rev,average,2.026
ruler_1088_lr,average,2.026
ruler_1088_lr-rev,average,2.026
ruler_1089_lr,average,2.026
ruler_1089_lr-rev,average,2.026
ruler_1090_lr,average,2.026
ruler_1090_lr-rev,average,2.026
ruler_1091_r,average,2.026
ruler_1092_lr,average,2.026
ruler_1092_lr-rev,average,2.026
ruler_1093_r,average,2.026
ruler_1094_r,average,2.026
ruler_1095_r,average,2.026
ruler_1096_lr,average,2.026
ruler_1096_lr-rev,average,2.026
ruler_1097_lr,average,2.026
ruler_1097_lr-rev,average,2.026
ruler_1098_r,average,2.026
ruler_1099_r,average,2.026
ruler_1100_r,average,2.026
ruler_1101_r,average,2.026
ruler_1102_r,average,2.026
ruler_1103_r,average,2.026
ruler_1104_lr,average,2.026
ruler_1104_lr-rev,average,2.026
ruler_1105_r,average,2.026
ruler_1106_r,average,2.026
ruler_1107_r,average,2.026
ruler_1108_r,average,2.026
ruler_1109_r,average,2.026
ruler_1110_r,average,2.026
ruler_1111_r,average,2.026
ruler_1112_r,average,2.026
ruler_1113_lr,average,2.026
ruler_1113_lr-rev,average,2.026
ruler_1114_r,average,2.026
ruler_1115_r,average,2.026
ruler_1116_r,average,2.026
ruler_1117_r,average,2.026
ruler_1118_r,average,2.026
ruler_1119_r,average,2.026
ruler_1120_r,average,2.026
ruler_1121_r,average,2.026
ruler_1122_r,average,2.026
ruler_1123_lr,average,2.026
ruler_1123_lr-rev,average,2.026
ruler_1124_r,average,2.026
ruler_1125_r,average,2.026
ruler_1126_r,average,2.026
ruler_1127_r,average,2.026
ruler_1128_lr,average,2.026
ruler_1128_lr-rev,average,2.026
ruler_1129_lr,average,2.026
ruler_1129_lr-rev,average,2.026
ruler_1130_r,average,2.026
ruler_1131_lr,average,2.026
ruler_1131_lr-rev,average,2.026
ruler_1132_lr,average,2.026
ruler_1132_lr-rev,average,2.026
ruler_1133_r,average,2.026
ruler_1134_r,average,2.026
ruler_1135_r,average,2.026
ruler_1136_lr,average,2.026
ruler_1136_lr-rev,average,2.026
ruler_1137_lr,average,2.026
ruler_1137_lr-rev,average,2.026
ruler_1138_r,average,2.026
ruler_1139_lr,average,2.026
ruler_1139_lr-rev,average,2.026
ruler_1140_r,average,2.026
ruler_1141_r,average,2.026
ruler_1142_r,average,2.026
ruler_1143_r,average,2.026
ruler_1144_r,average,2.026
ruler_1145_r,average,2.026
ruler_1146_lr,average,2.026
ruler_1146_lr-rev,average,2.026
ruler_1147_r,average,2.026
ruler_1148_r,average,2.026
ruler_1149_r,average,2.026
ruler_1150_r,average,2.026
ruler_1151_r,average,2.026
ruler_1152_r,average,2.026
ruler_1153_lr,average,2.026
ruler_1153_lr-rev,average,2.026
ruler_1154_lr,average,2.026
ruler_1154_lr-rev,average,2.026
ruler_1155_r,average,2.026
ruler_1156_r,average,2.026
ruler_1157_lr,average,2.026
ruler_1157_lr-rev,average,2.026
ruler_1158_lr,average,2.026
ruler_1158_lr-rev,average,2.026
ruler_1159_lr,average,2.026
ruler_1159_lr-rev,average,2.026
ruler_1160_lr,average,2.026
ruler_1160_lr-rev,average,2.026
ruler_1161_r,average,2.026
ruler_1162_r,average,2.026
ruler_1163_lr,average,2.026
ruler_1163_lr-rev,average,2.026
ruler_1164_lr,average,2.026
ruler_1164_lr-rev,average,2.026
ruler_1165_lr,average,2.026
ruler_1165_lr-rev,average,2.026
ruler_1166_lr,average,2.026
ruler_1166_lr-rev,average,2.026
ruler_1167_lr,average,2.026
ruler_1167_lr-rev,average,2.026
ruler_1168_lr,average,2.026
ruler_1168_lr-rev,average,2.026
ruler_1169_r,average,2.026
ruler_1170_lr,average,2.026
ruler_1170_lr-rev,average,2.026
ruler_1171_r,average,2.026
ruler_1172_r,average,2.026
ruler_1173_lr,average,2.026
ruler_1173_lr-rev,average,2.026
ruler_1174_lr,average,2.026
ruler_1174_lr-rev,average,2.026
ruler_1175_lr,average,2.026
ruler_1175_lr-rev,average,2.026
